Date	End Time	Global Solar	Incident Solar	AC Primary Load	PV Power	AC Prim. Served	Excess Electricity	Unmet Load	Capacity Shortage	Inverter Input Power	Inverter Output Power	Rectifier Input Power	Rectifier Output Power	Battery Input Power	Battery State of Charge	Battery Energy Cost
Jan 1	18:00	0.048	0.048	0.000	0.011	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.996	0.000
Jan 1	19:00	0.079	0.072	0.012	0.016	0.012	0.002	0.000	0.000	0.014	0.012	0.000	0.000	0.000	99.998	0.000
Jan 1	20:00	0.000	0.000	0.107	0.000	0.107	0.000	0.000	0.000	0.119	0.107	0.000	0.000	-0.119	92.176	0.000
Jan 1	21:00	0.000	0.000	0.118	0.000	0.118	0.000	0.000	0.000	0.131	0.118	0.000	0.000	-0.131	83.553	0.000
Jan 1	22:00	0.000	0.000	0.117	0.000	0.117	0.000	0.000	0.000	0.130	0.117	0.000	0.000	-0.130	75.031	0.000
Jan 1	23:00	0.000	0.000	0.110	0.000	0.110	0.000	0.000	0.000	0.122	0.110	0.000	0.000	-0.122	67.027	0.000
Jan 2	0:00	0.000	0.000	0.113	0.000	0.113	0.000	0.000	0.000	0.126	0.113	0.000	0.000	-0.126	58.776	0.000
Jan 2	1:00	0.000	0.000	0.025	0.000	0.025	0.000	0.000	0.000	0.028	0.025	0.000	0.000	-0.028	56.926	0.000
Jan 2	2:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	56.860	0.000
Jan 2	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	56.860	0.000
Jan 2	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	56.860	0.000
Jan 2	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	56.860	0.000
Jan 2	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	56.860	0.000
Jan 2	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	56.838	0.000
Jan 2	8:00	0.036	0.036	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.008	57.242	0.000
Jan 2	9:00	0.134	0.133	0.001	0.030	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.029	58.739	0.000
Jan 2	10:00	0.319	0.315	0.002	0.070	0.002	0.000	0.000	0.000	0.002	0.002	0.000	0.000	0.069	62.343	0.000
Jan 2	11:00	0.643	0.619	0.006	0.139	0.006	0.000	0.000	0.000	0.006	0.006	0.000	0.000	0.132	69.295	0.000
Jan 2	12:00	0.914	0.878	0.002	0.197	0.002	0.000	0.000	0.000	0.002	0.002	0.000	0.000	0.194	79.489	0.000
Jan 2	13:00	1.010	0.972	0.000	0.218	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.000	0.210	90.504	0.000
Jan 2	14:00	0.905	0.873	0.000	0.195	0.000	0.104	0.000	0.000	0.000	0.000	0.000	0.000	0.092	95.318	0.000
Jan 2	15:00	0.981	0.942	0.001	0.211	0.001	0.165	0.000	0.000	0.001	0.001	0.000	0.000	0.045	97.692	0.000
Jan 2	16:00	0.662	0.636	0.000	0.142	0.000	0.120	0.000	0.000	0.000	0.000	0.000	0.000	0.022	98.862	0.000
Jan 2	17:00	0.179	0.178	0.000	0.040	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.011	99.439	0.000
Jan 2	18:00	0.233	0.224	0.001	0.050	0.001	0.044	0.000	0.000	0.001	0.001	0.000	0.000	0.005	99.723	0.000
Jan 2	19:00	0.083	0.075	0.036	0.017	0.036	0.000	0.000	0.000	0.040	0.036	0.000	0.000	-0.023	98.226	0.000
Jan 2	20:00	0.000	0.000	0.101	0.000	0.101	0.000	0.000	0.000	0.112	0.101	0.000	0.000	-0.112	90.870	0.000
Jan 2	21:00	0.000	0.000	0.118	0.000	0.118	0.000	0.000	0.000	0.131	0.118	0.000	0.000	-0.131	82.290	0.000
Jan 2	22:00	0.000	0.000	0.117	0.000	0.117	0.000	0.000	0.000	0.130	0.117	0.000	0.000	-0.130	73.747	0.000
Jan 2	23:00	0.000	0.000	0.056	0.000	0.056	0.000	0.000	0.000	0.063	0.056	0.000	0.000	-0.063	69.647	0.000
Jan 3	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	69.618	0.000
Jan 3	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	69.618	0.000
Jan 3	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	69.618	0.000
Jan 3	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	69.618	0.000
Jan 3	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	69.618	0.000
Jan 3	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	69.618	0.000
Jan 3	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	69.618	0.000
Jan 3	7:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.000	0.005	0.004	0.000	0.000	-0.005	69.319	0.000
Jan 3	8:00	0.116	0.088	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	70.333	0.000
Jan 3	9:00	0.322	0.296	0.000	0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.066	73.815	0.000
Jan 3	10:00	0.518	0.491	0.000	0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.110	79.586	0.000
Jan 3	11:00	0.842	0.803	0.000	0.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.180	89.029	0.000
Jan 3	12:00	1.062	1.019	0.000	0.228	0.000	0.119	0.000	0.000	0.000	0.000	0.000	0.000	0.109	94.749	0.000
Jan 3	13:00	1.155	1.112	0.002	0.249	0.002	0.196	0.000	0.000	0.002	0.002	0.000	0.000	0.051	97.411	0.000
Jan 3	14:00	1.155	1.111	0.003	0.249	0.003	0.221	0.000	0.000	0.003	0.003	0.000	0.000	0.025	98.724	0.000
Jan 3	15:00	1.030	0.988	0.003	0.221	0.003	0.205	0.000	0.000	0.004	0.003	0.000	0.000	0.012	99.371	0.000
Jan 3	16:00	0.775	0.740	0.002	0.166	0.002	0.157	0.000	0.000	0.002	0.002	0.000	0.000	0.006	99.690	0.000
Jan 3	17:00	0.546	0.516	0.002	0.116	0.002	0.111	0.000	0.000	0.002	0.002	0.000	0.000	0.003	99.847	0.000
Jan 3	18:00	0.281	0.264	0.001	0.059	0.001	0.057	0.000	0.000	0.001	0.001	0.000	0.000	0.001	99.925	0.000
Jan 3	19:00	0.095	0.081	0.003	0.018	0.003	0.014	0.000	0.000	0.004	0.003	0.000	0.000	0.001	99.963	0.000
Jan 3	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	-0.001	99.926	0.000
Jan 3	21:00	0.000	0.000	0.104	0.000	0.104	0.000	0.000	0.000	0.115	0.104	0.000	0.000	-0.115	92.359	0.000
Jan 3	22:00	0.000	0.000	0.057	0.000	0.057	0.000	0.000	0.000	0.063	0.057	0.000	0.000	-0.063	88.222	0.000
Jan 3	23:00	0.000	0.000	0.017	0.000	0.017	0.000	0.000	0.000	0.019	0.017	0.000	0.000	-0.019	87.006	0.000
Jan 4	0:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.000	0.006	0.006	0.000	0.000	-0.006	86.598	0.000
Jan 4	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.598	0.000
Jan 4	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.598	0.000
Jan 4	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.598	0.000
Jan 4	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.598	0.000
Jan 4	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.598	0.000
Jan 4	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.598	0.000
Jan 4	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	86.598	0.000
Jan 4	8:00	0.019	0.019	0.002	0.004	0.002	0.000	0.000	0.000	0.002	0.002	0.000	0.000	0.002	86.720	0.000
Jan 4	9:00	0.082	0.081	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.018	87.677	0.000
Jan 4	10:00	0.174	0.173	0.000	0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.039	89.715	0.000
Jan 4	11:00	0.115	0.115	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	91.064	0.000
Jan 4	12:00	0.019	0.019	0.003	0.004	0.003	0.001	0.000	0.000	0.004	0.003	0.000	0.000	0.000	91.064	0.000
Jan 4	13:00	0.108	0.108	0.008	0.024	0.008	0.000	0.000	0.000	0.009	0.008	0.000	0.000	0.015	91.842	0.000
Jan 4	14:00	0.242	0.241	0.010	0.054	0.010	0.000	0.000	0.000	0.011	0.010	0.000	0.000	0.043	94.121	0.000
Jan 4	15:00	0.036	0.036	0.003	0.008	0.003	0.000	0.000	0.000	0.003	0.003	0.000	0.000	0.005	94.385	0.000
Jan 4	16:00	0.063	0.063	0.001	0.014	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.013	95.070	0.000
Jan 4	17:00	0.047	0.047	0.003	0.010	0.003	0.000	0.000	0.000	0.003	0.003	0.000	0.000	0.007	95.454	0.000
Jan 4	18:00	0.037	0.037	0.003	0.008	0.003	0.000	0.000	0.000	0.003	0.003	0.000	0.000	0.005	95.740	0.000
Jan 4	19:00	0.098	0.083	0.001	0.019	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.018	96.667	0.000
Jan 4	20:00	0.000	0.000	0.073	0.000	0.073	0.000	0.000	0.000	0.082	0.073	0.000	0.000	-0.082	91.314	0.000
Jan 4	21:00	0.000	0.000	0.114	0.000	0.114	0.000	0.000	0.000	0.127	0.114	0.000	0.000	-0.127	82.982	0.000
Jan 4	22:00	0.000	0.000	0.118	0.000	0.118	0.000	0.000	0.000	0.131	0.118	0.000	0.000	-0.131	74.366	0.000
Jan 4	23:00	0.000	0.000	0.121	0.000	0.121	0.000	0.000	0.000	0.135	0.121	0.000	0.000	-0.135	65.539	0.000
Jan 5	0:00	0.000	0.000	0.036	0.000	0.036	0.000	0.000	0.000	0.040	0.036	0.000	0.000	-0.040	62.932	0.000
Jan 5	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	62.917	0.000
Jan 5	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	62.917	0.000
Jan 5	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	62.917	0.000
Jan 5	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	62.917	0.000
Jan 5	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	62.917	0.000
Jan 5	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	62.917	0.000
Jan 5	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	62.917	0.000
Jan 5	8:00	0.027	0.026	0.003	0.006	0.003	0.000	0.000	0.000	0.004	0.003	0.000	0.000	0.002	63.035	0.000
Jan 5	9:00	0.072	0.072	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	63.878	0.000
Jan 5	10:00	0.082	0.082	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.018	64.844	0.000
Jan 5	11:00	0.132	0.132	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	66.391	0.000
Jan 5	12:00	0.116	0.116	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	67.755	0.000
Jan 5	13:00	0.198	0.197	0.000	0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.044	70.074	0.000
Jan 5	14:00	0.027	0.027	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	70.389	0.000
Jan 5	15:00	0.134	0.134	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.030	71.966	0.000
Jan 5	16:00	0.153	0.152	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.034	73.757	0.000
Jan 5	17:00	0.125	0.124	0.041	0.028	0.041	0.000	0.000	0.000	0.045	0.041	0.000	0.000	-0.017	72.619	0.000
Jan 5	18:00	0.062	0.062	0.099	0.014	0.099	0.000	0.000	0.000	0.110	0.099	0.000	0.000	-0.096	66.300	0.000
Jan 5	19:00	0.097	0.084	0.086	0.019	0.086	0.000	0.000	0.000	0.096	0.086	0.000	0.000	-0.077	61.243	0.000
Jan 5	20:00	0.000	0.000	0.083	0.000	0.083	0.000	0.000	0.000	0.093	0.083	0.000	0.000	-0.093	55.162	0.000
Jan 5	21:00	0.000	0.000	0.108	0.000	0.108	0.000	0.000	0.000	0.120	0.108	0.000	0.000	-0.120	47.260	0.000
Jan 5	22:00	0.000	0.000	0.115	0.000	0.100	0.000	0.016	0.027	0.111	0.100	0.000	0.000	-0.111	40.000	0.000
Jan 5	23:00	0.000	0.000	0.019	0.000	0.000	0.000	0.019	0.020	0.000	0.000	0.000	0.000	0.000	40.000	0.000
Jan 6	0:00	0.000	0.000	0.007	0.000	0.000	0.000	0.007	0.008	0.000	0.000	0.000	0.000	0.000	40.000	0.000
Jan 6	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40.000	0.000
Jan 6	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40.000	0.000
Jan 6	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40.000	0.000
Jan 6	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40.000	0.000
Jan 6	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40.000	0.000
Jan 6	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	40.000	0.000
Jan 6	7:00	0.000	0.000	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.000	0.000	0.000	40.000	0.000
Jan 6	8:00	0.091	0.075	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	40.882	0.000
Jan 6	9:00	0.388	0.352	0.000	0.079	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.079	45.022	0.000
Jan 6	10:00	0.691	0.650	0.000	0.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.146	52.658	0.000
Jan 6	11:00	0.838	0.800	0.000	0.179	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.179	62.059	0.000
Jan 6	12:00	0.914	0.879	0.000	0.197	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.197	72.386	0.000
Jan 6	13:00	0.994	0.957	0.000	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.214	83.640	0.000
Jan 6	14:00	1.098	1.057	0.000	0.237	0.000	0.072	0.000	0.000	0.000	0.000	0.000	0.000	0.165	92.278	0.000
Jan 6	15:00	0.982	0.943	0.000	0.211	0.000	0.137	0.000	0.000	0.000	0.000	0.000	0.000	0.075	96.193	0.000
Jan 6	16:00	0.869	0.829	0.000	0.186	0.000	0.149	0.000	0.000	0.000	0.000	0.000	0.000	0.037	98.123	0.000
Jan 6	17:00	0.672	0.633	0.000	0.142	0.000	0.124	0.000	0.000	0.000	0.000	0.000	0.000	0.018	99.075	0.000
Jan 6	18:00	0.305	0.285	0.000	0.064	0.000	0.055	0.000	0.000	0.000	0.000	0.000	0.000	0.009	99.544	0.000
Jan 6	19:00	0.074	0.070	0.000	0.016	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.000	0.004	99.775	0.000
Jan 6	20:00	0.000	0.000	0.005	0.000	0.005	0.000	0.000	0.000	0.005	0.005	0.000	0.000	-0.005	99.418	0.000
Jan 6	21:00	0.000	0.000	0.086	0.000	0.086	0.000	0.000	0.000	0.095	0.086	0.000	0.000	-0.095	93.155	0.000
Jan 6	22:00	0.000	0.000	0.106	0.000	0.106	0.000	0.000	0.000	0.118	0.106	0.000	0.000	-0.118	85.427	0.000
Jan 6	23:00	0.000	0.000	0.020	0.000	0.020	0.000	0.000	0.000	0.022	0.020	0.000	0.000	-0.022	83.971	0.000
Jan 7	0:00	0.000	0.000	0.015	0.000	0.015	0.000	0.000	0.000	0.017	0.015	0.000	0.000	-0.017	82.886	0.000
Jan 7	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	-0.001	82.849	0.000
Jan 7	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	82.849	0.000
Jan 7	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	82.849	0.000
Jan 7	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	82.849	0.000
Jan 7	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	82.849	0.000
Jan 7	6:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.000	0.005	0.004	0.000	0.000	-0.005	82.521	0.000
Jan 7	7:00	0.000	0.000	0.003	0.000	0.003	0.000	0.000	0.000	0.003	0.003	0.000	0.000	-0.003	82.317	0.000
Jan 7	8:00	0.061	0.058	0.001	0.013	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.012	82.961	0.000
Jan 7	9:00	0.201	0.196	0.000	0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.044	85.253	0.000
Jan 7	10:00	0.468	0.448	0.002	0.100	0.002	0.000	0.000	0.000	0.002	0.002	0.000	0.000	0.098	90.400	0.000
Jan 7	11:00	0.794	0.758	0.001	0.170	0.001	0.071	0.000	0.000	0.001	0.001	0.000	0.000	0.098	95.544	0.000
Jan 7	12:00	0.690	0.672	0.000	0.150	0.000	0.107	0.000	0.000	0.001	0.000	0.000	0.000	0.043	97.803	0.000
Jan 7	13:00	0.914	0.882	0.000	0.198	0.000	0.176	0.000	0.000	0.000	0.000	0.000	0.000	0.021	98.917	0.000
Jan 7	14:00	0.917	0.885	0.001	0.198	0.001	0.186	0.000	0.000	0.001	0.001	0.000	0.000	0.010	99.466	0.000
Jan 7	15:00	0.915	0.879	0.000	0.197	0.000	0.192	0.000	0.000	0.000	0.000	0.000	0.000	0.005	99.737	0.000
Jan 7	16:00	0.798	0.762	0.000	0.171	0.000	0.168	0.000	0.000	0.000	0.000	0.000	0.000	0.003	99.870	0.000
Jan 7	17:00	0.609	0.574	0.000	0.129	0.000	0.127	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.936	0.000
Jan 7	18:00	0.321	0.299	0.002	0.067	0.002	0.063	0.000	0.000	0.003	0.002	0.000	0.000	0.001	99.968	0.000
Jan 7	19:00	0.099	0.086	0.002	0.019	0.002	0.017	0.000	0.000	0.002	0.002	0.000	0.000	0.000	99.984	0.000
Jan 7	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.984	0.000
Jan 7	21:00	0.000	0.000	0.095	0.000	0.095	0.000	0.000	0.000	0.105	0.095	0.000	0.000	-0.105	93.095	0.000
Jan 7	22:00	0.000	0.000	0.082	0.000	0.082	0.000	0.000	0.000	0.091	0.082	0.000	0.000	-0.091	87.122	0.000
Jan 7	23:00	0.000	0.000	0.018	0.000	0.018	0.000	0.000	0.000	0.020	0.018	0.000	0.000	-0.020	85.790	0.000
Jan 8	0:00	0.000	0.000	0.015	0.000	0.015	0.000	0.000	0.000	0.016	0.015	0.000	0.000	-0.016	84.726	0.000
Jan 8	1:00	0.000	0.000	0.003	0.000	0.003	0.000	0.000	0.000	0.004	0.003	0.000	0.000	-0.004	84.471	0.000
Jan 8	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	84.471	0.000
Jan 8	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	84.471	0.000
Jan 8	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	84.471	0.000
Jan 8	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	84.471	0.000
Jan 8	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	84.471	0.000
Jan 8	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	84.471	0.000
Jan 8	8:00	0.115	0.084	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	85.449	0.000
Jan 8	9:00	0.317	0.292	0.000	0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.065	88.878	0.000
Jan 8	10:00	0.398	0.386	0.001	0.086	0.001	0.000	0.000	0.000	0.001	0.001	0.000	0.000	0.085	93.350	0.000
Jan 8	11:00	0.626	0.604	0.002	0.135	0.002	0.065	0.000	0.000	0.003	0.002	0.000	0.000	0.067	96.869	0.000
Jan 8	12:00	0.687	0.668	0.002	0.150	0.002	0.117	0.000	0.000	0.002	0.002	0.000	0.000	0.030	98.456	0.000
Jan 8	13:00	0.916	0.884	0.000	0.198	0.000	0.183	0.000	0.000	0.001	0.000	0.000	0.000	0.015	99.239	0.000
Jan 8	14:00	0.987	0.951	0.001	0.213	0.001	0.205	0.000	0.000	0.001	0.001	0.000	0.000	0.007	99.625	0.000
Jan 8	15:00	0.915	0.880	0.000	0.197	0.000	0.193	0.000	0.000	0.001	0.000	0.000	0.000	0.004	99.815	0.000
Jan 8	16:00	0.686	0.659	0.000	0.148	0.000	0.146	0.000	0.000	0.000	0.000	0.000	0.000	0.002	99.909	0.000
Jan 8	17:00	0.464	0.445	0.000	0.100	0.000	0.099	0.000	0.000	0.000	0.000	0.000	0.000	0.001	99.955	0.000
Jan 8	18:00	0.277	0.263	0.000	0.059	0.000	0.058	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.978	0.000
Jan 8	19:00	0.115	0.095	0.000	0.021	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.989	0.000
Jan 8	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	99.960	0.000
Jan 8	21:00	0.000	0.000	0.014	0.000	0.014	0.000	0.000	0.000	0.015	0.014	0.000	0.000	-0.015	98.962	0.000
Jan 8	22:00	0.000	0.000	0.115	0.000	0.115	0.000	0.000	0.000	0.128	0.115	0.000	0.000	-0.128	90.565	0.000
Jan 8	23:00	0.000	0.000	0.021	0.000	0.021	0.000	0.000	0.000	0.024	0.021	0.000	0.000	-0.024	89.006	0.000
Jan 9	0:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.000	0.004	0.004	0.000	0.000	-0.004	88.722	0.000
Jan 9	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.722	0.000
Jan 9	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.722	0.000
