Date	End Time	Global Solar	Incident Solar	AC Primary Load	PV Power	AC Prim. Served	Excess Electricity	Unmet Load	Inverter Input Power	Inverter Output Power	Rectifier Input Power	Rectifier Output Power	Battery Input Power	Battery State of Charge	Battery Energy Cost
Jan 2	9:00	0.134	0.133	0.001	0.030	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.029	69.054	0.000
Jan 2	10:00	0.319	0.315	0.002	0.070	0.002	0.000	0.000	0.002	0.002	0.000	0.000	0.069	71.757	0.000
Jan 2	11:00	0.643	0.619	0.006	0.139	0.006	0.000	0.000	0.006	0.006	0.000	0.000	0.132	76.971	0.000
Jan 2	12:00	0.914	0.878	0.002	0.197	0.002	0.000	0.000	0.002	0.002	0.000	0.000	0.194	84.617	0.000
Jan 2	13:00	1.010	0.972	0.000	0.218	0.000	0.008	0.000	0.000	0.000	0.000	0.000	0.210	92.878	0.000
Jan 2	14:00	0.905	0.873	0.000	0.195	0.000	0.104	0.000	0.000	0.000	0.000	0.000	0.092	96.489	0.000
Jan 2	15:00	0.981	0.942	0.001	0.211	0.001	0.165	0.000	0.001	0.001	0.000	0.000	0.045	98.269	0.000
Jan 2	16:00	0.662	0.636	0.000	0.142	0.000	0.120	0.000	0.000	0.000	0.000	0.000	0.022	99.147	0.000
Jan 2	17:00	0.179	0.178	0.000	0.040	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.011	99.579	0.000
Jan 2	18:00	0.233	0.224	0.001	0.050	0.001	0.044	0.000	0.001	0.001	0.000	0.000	0.005	99.793	0.000
Jan 2	19:00	0.083	0.075	0.036	0.017	0.036	0.000	0.000	0.040	0.036	0.000	0.000	-0.023	98.669	0.000
Jan 2	20:00	0.000	0.000	0.101	0.000	0.101	0.000	0.000	0.112	0.101	0.000	0.000	-0.112	93.152	0.000
Jan 2	21:00	0.000	0.000	0.118	0.000	0.118	0.000	0.000	0.131	0.118	0.000	0.000	-0.131	86.718	0.000
Jan 2	22:00	0.000	0.000	0.117	0.000	0.117	0.000	0.000	0.130	0.117	0.000	0.000	-0.130	80.310	0.000
Jan 2	23:00	0.000	0.000	0.056	0.000	0.056	0.000	0.000	0.063	0.056	0.000	0.000	-0.063	77.235	0.000
Jan 3	0:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	77.213	0.000
Jan 3	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.213	0.000
Jan 3	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.213	0.000
Jan 3	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.213	0.000
Jan 3	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.213	0.000
Jan 3	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.213	0.000
Jan 3	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	77.213	0.000
Jan 3	7:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.005	0.004	0.000	0.000	-0.005	76.989	0.000
Jan 3	8:00	0.116	0.088	0.000	0.020	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	77.750	0.000
Jan 3	9:00	0.322	0.296	0.000	0.066	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.066	80.361	0.000
Jan 3	10:00	0.518	0.491	0.000	0.110	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.110	84.690	0.000
Jan 3	11:00	0.842	0.803	0.000	0.180	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.180	91.772	0.000
Jan 3	12:00	1.062	1.019	0.000	0.228	0.000	0.119	0.000	0.000	0.000	0.000	0.000	0.109	96.062	0.000
Jan 3	13:00	1.155	1.112	0.002	0.249	0.002	0.196	0.000	0.002	0.002	0.000	0.000	0.051	98.059	0.000
Jan 3	14:00	1.155	1.111	0.003	0.249	0.003	0.221	0.000	0.003	0.003	0.000	0.000	0.025	99.043	0.000
Jan 3	15:00	1.030	0.988	0.003	0.221	0.003	0.205	0.000	0.004	0.003	0.000	0.000	0.012	99.528	0.000
Jan 3	16:00	0.775	0.740	0.002	0.166	0.002	0.157	0.000	0.002	0.002	0.000	0.000	0.006	99.767	0.000
Jan 3	17:00	0.546	0.516	0.002	0.116	0.002	0.111	0.000	0.002	0.002	0.000	0.000	0.003	99.885	0.000
Jan 3	18:00	0.281	0.264	0.001	0.059	0.001	0.057	0.000	0.001	0.001	0.000	0.000	0.001	99.943	0.000
Jan 3	19:00	0.095	0.081	0.003	0.018	0.003	0.014	0.000	0.004	0.003	0.000	0.000	0.001	99.972	0.000
Jan 3	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	-0.001	99.945	0.000
Jan 3	21:00	0.000	0.000	0.104	0.000	0.104	0.000	0.000	0.115	0.104	0.000	0.000	-0.115	94.269	0.000
Jan 3	22:00	0.000	0.000	0.057	0.000	0.057	0.000	0.000	0.063	0.057	0.000	0.000	-0.063	91.167	0.000
Jan 3	23:00	0.000	0.000	0.017	0.000	0.017	0.000	0.000	0.019	0.017	0.000	0.000	-0.019	90.255	0.000
Jan 4	0:00	0.000	0.000	0.006	0.000	0.006	0.000	0.000	0.006	0.006	0.000	0.000	-0.006	89.949	0.000
Jan 4	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.949	0.000
Jan 4	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.949	0.000
Jan 4	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.949	0.000
Jan 4	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.949	0.000
Jan 4	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.949	0.000
Jan 4	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.949	0.000
Jan 4	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	89.949	0.000
Jan 4	8:00	0.019	0.019	0.002	0.004	0.002	0.000	0.000	0.002	0.002	0.000	0.000	0.002	90.040	0.000
Jan 4	9:00	0.082	0.081	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.018	90.758	0.000
Jan 4	10:00	0.174	0.173	0.000	0.039	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.039	92.286	0.000
Jan 4	11:00	0.115	0.115	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	93.298	0.000
Jan 4	12:00	0.019	0.019	0.003	0.004	0.003	0.001	0.000	0.004	0.003	0.000	0.000	0.000	93.298	0.000
Jan 4	13:00	0.108	0.108	0.008	0.024	0.008	0.000	0.000	0.009	0.008	0.000	0.000	0.015	93.882	0.000
Jan 4	14:00	0.242	0.241	0.010	0.054	0.010	0.000	0.000	0.011	0.010	0.000	0.000	0.043	95.591	0.000
Jan 4	15:00	0.036	0.036	0.003	0.008	0.003	0.000	0.000	0.003	0.003	0.000	0.000	0.005	95.789	0.000
Jan 4	16:00	0.063	0.063	0.001	0.014	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.013	96.302	0.000
Jan 4	17:00	0.047	0.047	0.003	0.010	0.003	0.000	0.000	0.003	0.003	0.000	0.000	0.007	96.591	0.000
Jan 4	18:00	0.037	0.037	0.003	0.008	0.003	0.000	0.000	0.003	0.003	0.000	0.000	0.005	96.805	0.000
Jan 4	19:00	0.098	0.083	0.001	0.019	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.018	97.500	0.000
Jan 4	20:00	0.000	0.000	0.073	0.000	0.073	0.000	0.000	0.082	0.073	0.000	0.000	-0.082	93.485	0.000
Jan 4	21:00	0.000	0.000	0.114	0.000	0.114	0.000	0.000	0.127	0.114	0.000	0.000	-0.127	87.236	0.000
Jan 4	22:00	0.000	0.000	0.118	0.000	0.118	0.000	0.000	0.131	0.118	0.000	0.000	-0.131	80.775	0.000
Jan 4	23:00	0.000	0.000	0.121	0.000	0.121	0.000	0.000	0.135	0.121	0.000	0.000	-0.135	74.154	0.000
Jan 5	0:00	0.000	0.000	0.036	0.000	0.036	0.000	0.000	0.040	0.036	0.000	0.000	-0.040	72.199	0.000
Jan 5	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	72.188	0.000
Jan 5	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.188	0.000
Jan 5	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.188	0.000
Jan 5	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.188	0.000
Jan 5	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.188	0.000
Jan 5	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.188	0.000
Jan 5	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	72.188	0.000
Jan 5	8:00	0.027	0.026	0.003	0.006	0.003	0.000	0.000	0.004	0.003	0.000	0.000	0.002	72.276	0.000
Jan 5	9:00	0.072	0.072	0.000	0.016	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.016	72.909	0.000
Jan 5	10:00	0.082	0.082	0.000	0.018	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.018	73.633	0.000
Jan 5	11:00	0.132	0.132	0.000	0.029	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.029	74.793	0.000
Jan 5	12:00	0.116	0.116	0.000	0.026	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.026	75.816	0.000
Jan 5	13:00	0.198	0.197	0.000	0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.044	77.555	0.000
Jan 5	14:00	0.027	0.027	0.000	0.006	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.006	77.792	0.000
Jan 5	15:00	0.134	0.134	0.000	0.030	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.030	78.974	0.000
Jan 5	16:00	0.153	0.152	0.000	0.034	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.034	80.318	0.000
Jan 5	17:00	0.125	0.124	0.041	0.028	0.041	0.000	0.000	0.045	0.041	0.000	0.000	-0.017	79.464	0.000
Jan 5	18:00	0.062	0.062	0.099	0.014	0.099	0.000	0.000	0.110	0.099	0.000	0.000	-0.096	74.725	0.000
Jan 5	19:00	0.097	0.084	0.086	0.019	0.086	0.000	0.000	0.096	0.086	0.000	0.000	-0.077	70.932	0.000
Jan 5	20:00	0.000	0.000	0.083	0.000	0.083	0.000	0.000	0.093	0.083	0.000	0.000	-0.093	66.371	0.000
Jan 5	21:00	0.000	0.000	0.108	0.000	0.108	0.000	0.000	0.120	0.108	0.000	0.000	-0.120	60.445	0.000
Jan 5	22:00	0.000	0.000	0.115	0.000	0.115	0.000	0.000	0.128	0.115	0.000	0.000	-0.128	54.147	0.000
Jan 5	23:00	0.000	0.000	0.019	0.000	0.019	0.000	0.000	0.021	0.019	0.000	0.000	-0.021	53.131	0.000
Jan 6	0:00	0.000	0.000	0.007	0.000	0.007	0.000	0.000	0.008	0.007	0.000	0.000	-0.008	52.748	0.000
Jan 6	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52.748	0.000
Jan 6	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	52.737	0.000
Jan 6	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52.737	0.000
Jan 6	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52.737	0.000
Jan 6	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52.737	0.000
Jan 6	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	52.737	0.000
Jan 6	7:00	0.000	0.000	0.001	0.000	0.001	0.000	0.000	0.001	0.001	0.000	0.000	-0.001	52.694	0.000
Jan 6	8:00	0.091	0.075	0.000	0.017	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.017	53.356	0.000
Jan 6	9:00	0.388	0.352	0.000	0.079	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.079	56.460	0.000
Jan 6	10:00	0.691	0.650	0.000	0.146	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.146	62.187	0.000
Jan 6	11:00	0.838	0.800	0.000	0.179	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.179	69.238	0.000
Jan 6	12:00	0.914	0.879	0.000	0.197	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.197	76.983	0.000
Jan 6	13:00	0.994	0.957	0.000	0.214	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.214	85.424	0.000
Jan 6	14:00	1.098	1.057	0.000	0.237	0.000	0.040	0.000	0.000	0.000	0.000	0.000	0.197	93.190	0.000
Jan 6	15:00	0.982	0.943	0.000	0.211	0.000	0.124	0.000	0.000	0.000	0.000	0.000	0.088	96.643	0.000
Jan 6	16:00	0.869	0.829	0.000	0.186	0.000	0.142	0.000	0.000	0.000	0.000	0.000	0.043	98.345	0.000
Jan 6	17:00	0.672	0.633	0.000	0.142	0.000	0.120	0.000	0.000	0.000	0.000	0.000	0.021	99.184	0.000
Jan 6	18:00	0.305	0.285	0.000	0.064	0.000	0.053	0.000	0.000	0.000	0.000	0.000	0.011	99.598	0.000
Jan 6	19:00	0.074	0.070	0.000	0.016	0.000	0.011	0.000	0.000	0.000	0.000	0.000	0.005	99.802	0.000
Jan 6	20:00	0.000	0.000	0.005	0.000	0.005	0.000	0.000	0.005	0.005	0.000	0.000	-0.005	99.534	0.000
Jan 6	21:00	0.000	0.000	0.086	0.000	0.086	0.000	0.000	0.095	0.086	0.000	0.000	-0.095	94.836	0.000
Jan 6	22:00	0.000	0.000	0.106	0.000	0.106	0.000	0.000	0.118	0.106	0.000	0.000	-0.118	89.041	0.000
Jan 6	23:00	0.000	0.000	0.020	0.000	0.020	0.000	0.000	0.022	0.020	0.000	0.000	-0.022	87.948	0.000
Jan 7	0:00	0.000	0.000	0.015	0.000	0.015	0.000	0.000	0.017	0.015	0.000	0.000	-0.017	87.135	0.000
Jan 7	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.001	0.000	0.000	0.000	-0.001	87.107	0.000
Jan 7	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.107	0.000
Jan 7	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.107	0.000
Jan 7	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.107	0.000
Jan 7	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	87.107	0.000
Jan 7	6:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.005	0.004	0.000	0.000	-0.005	86.861	0.000
Jan 7	7:00	0.000	0.000	0.003	0.000	0.003	0.000	0.000	0.003	0.003	0.000	0.000	-0.003	86.708	0.000
Jan 7	8:00	0.061	0.058	0.001	0.013	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.012	87.191	0.000
Jan 7	9:00	0.201	0.196	0.000	0.044	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.044	88.910	0.000
Jan 7	10:00	0.468	0.448	0.002	0.100	0.002	0.000	0.000	0.002	0.002	0.000	0.000	0.098	92.770	0.000
Jan 7	11:00	0.794	0.758	0.001	0.170	0.001	0.070	0.000	0.001	0.001	0.000	0.000	0.098	96.645	0.000
Jan 7	12:00	0.690	0.672	0.000	0.150	0.000	0.107	0.000	0.001	0.000	0.000	0.000	0.043	98.346	0.000
Jan 7	13:00	0.914	0.882	0.000	0.198	0.000	0.176	0.000	0.000	0.000	0.000	0.000	0.021	99.185	0.000
Jan 7	14:00	0.917	0.885	0.001	0.198	0.001	0.186	0.000	0.001	0.001	0.000	0.000	0.011	99.598	0.000
Jan 7	15:00	0.915	0.879	0.000	0.197	0.000	0.192	0.000	0.000	0.000	0.000	0.000	0.005	99.802	0.000
Jan 7	16:00	0.798	0.762	0.000	0.171	0.000	0.168	0.000	0.000	0.000	0.000	0.000	0.003	99.902	0.000
Jan 7	17:00	0.609	0.574	0.000	0.129	0.000	0.127	0.000	0.000	0.000	0.000	0.000	0.001	99.952	0.000
Jan 7	18:00	0.321	0.299	0.002	0.067	0.002	0.063	0.000	0.003	0.002	0.000	0.000	0.001	99.976	0.000
Jan 7	19:00	0.099	0.086	0.002	0.019	0.002	0.017	0.000	0.002	0.002	0.000	0.000	0.000	99.988	0.000
Jan 7	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	99.988	0.000
Jan 7	21:00	0.000	0.000	0.095	0.000	0.095	0.000	0.000	0.105	0.095	0.000	0.000	-0.105	94.821	0.000
Jan 7	22:00	0.000	0.000	0.082	0.000	0.082	0.000	0.000	0.091	0.082	0.000	0.000	-0.091	90.342	0.000
Jan 7	23:00	0.000	0.000	0.018	0.000	0.018	0.000	0.000	0.020	0.018	0.000	0.000	-0.020	89.342	0.000
Jan 8	0:00	0.000	0.000	0.015	0.000	0.015	0.000	0.000	0.016	0.015	0.000	0.000	-0.016	88.545	0.000
Jan 8	1:00	0.000	0.000	0.003	0.000	0.003	0.000	0.000	0.004	0.003	0.000	0.000	-0.004	88.354	0.000
Jan 8	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.354	0.000
Jan 8	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.354	0.000
Jan 8	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.354	0.000
Jan 8	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.354	0.000
Jan 8	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.354	0.000
Jan 8	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	88.354	0.000
Jan 8	8:00	0.115	0.084	0.000	0.019	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.019	89.087	0.000
Jan 8	9:00	0.317	0.292	0.000	0.065	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.065	91.659	0.000
Jan 8	10:00	0.398	0.386	0.001	0.086	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.085	95.012	0.000
Jan 8	11:00	0.626	0.604	0.002	0.135	0.002	0.065	0.000	0.003	0.002	0.000	0.000	0.067	97.652	0.000
Jan 8	12:00	0.687	0.668	0.002	0.150	0.002	0.117	0.000	0.002	0.002	0.000	0.000	0.030	98.842	0.000
Jan 8	13:00	0.916	0.884	0.000	0.198	0.000	0.183	0.000	0.001	0.000	0.000	0.000	0.015	99.429	0.000
Jan 8	14:00	0.987	0.951	0.001	0.213	0.001	0.205	0.000	0.001	0.001	0.000	0.000	0.007	99.719	0.000
Jan 8	15:00	0.915	0.880	0.000	0.197	0.000	0.193	0.000	0.001	0.000	0.000	0.000	0.004	99.861	0.000
Jan 8	16:00	0.686	0.659	0.000	0.148	0.000	0.146	0.000	0.000	0.000	0.000	0.000	0.002	99.932	0.000
Jan 8	17:00	0.464	0.445	0.000	0.100	0.000	0.099	0.000	0.000	0.000	0.000	0.000	0.001	99.966	0.000
Jan 8	18:00	0.277	0.263	0.000	0.059	0.000	0.058	0.000	0.000	0.000	0.000	0.000	0.000	99.983	0.000
Jan 8	19:00	0.115	0.095	0.000	0.021	0.000	0.021	0.000	0.000	0.000	0.000	0.000	0.000	99.992	0.000
Jan 8	20:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	-0.000	99.970	0.000
Jan 8	21:00	0.000	0.000	0.014	0.000	0.014	0.000	0.000	0.015	0.014	0.000	0.000	-0.015	99.222	0.000
Jan 8	22:00	0.000	0.000	0.115	0.000	0.115	0.000	0.000	0.128	0.115	0.000	0.000	-0.128	92.924	0.000
Jan 8	23:00	0.000	0.000	0.021	0.000	0.021	0.000	0.000	0.024	0.021	0.000	0.000	-0.024	91.755	0.000
Jan 9	0:00	0.000	0.000	0.004	0.000	0.004	0.000	0.000	0.004	0.004	0.000	0.000	-0.004	91.542	0.000
Jan 9	1:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.542	0.000
Jan 9	2:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.542	0.000
Jan 9	3:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.542	0.000
Jan 9	4:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.542	0.000
Jan 9	5:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.542	0.000
Jan 9	6:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.542	0.000
Jan 9	7:00	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000	91.542	0.000
Jan 9	8:00	0.062	0.058	0.001	0.013	0.001	0.000	0.000	0.001	0.001	0.000	0.000	0.012	92.004	0.000
Jan 9	9:00	0.214	0.208	0.000	0.047	0.000	0.000	0.000	0.000	0.000	0.000	0.000	0.047	93.835	0.000
Jan 9	10:00	0.403	0.390	0.001	0.087	0.001	0.000	0.000	0.002	0.001	0.000	0.000	0.086	97.203	0.000
Jan 9	11:00	0.770	0.736	0.000	0.165	0.000	0.129	0.000	0.000	0.000	0.000	0.000	0.036	98.621	0.000
Jan 9	12:00	0.832	0.802	0.013	0.180	0.013	0.148	0.000	0.014	0.013	0.000	0.000	0.018	99.320	0.000
Jan 9	13:00	1.078	1.039	0.008	0.233	0.008	0.215	0.000	0.009	0.008	0.000	0.000	0.009	99.665	0.000
Jan 9	14:00	1.136	1.095	0.005	0.245	0.005	0.236	0.000	0.005	0.005	0.000	0.000	0.004	99.835	0.000
